timestamp,vin,vehicle_speed_kmh,engine_rpm,gear_position,throttle_position_pct,engine_load_pct,engine_coolant_temp_c,intake_air_temp_c,mass_air_flow_gs,odometer_km,accel_x_g,accel_y_g,accel_z_g,yaw_rate_rads,steering_angle_deg,brake_pressure_bar,hv_battery_soc_pct,hv_battery_current_a,hv_battery_voltage_v,hv_battery_cell_max_v,hv_battery_cell_min_v,motor_temp_c,inverter_temp_c,regenerative_braking_active,radar_obj_count,lidar_point_cloud_hash,camera_lane_confidence,ultrasonic_dist_front_m,blind_spot_warning_left,autopilot_engaged,ambient_temp_c,rain_sensor_val,tire_pressure_fl_psi,tire_pressure_fr_psi,latitude,longitude,dtc_code,malfunction_indicator_lamp
2025-12-09 14:17:16.764098,1HGCM82633A511409,30.25,2998,2,42.8,39.8,90.3,34.0,44.97,45000.008,0.576,-0.046,0.958,0.015,-0.2,0,76.8,-30.0,397.0,4.2,4.1,72.2,63.2,0,3,df0a2a96,0.82,40.52,0,0,22.5,0,36.5,36.5,38.619332,-122.4194,None,0
2025-12-09 14:17:16.864098,1HGCM82633A511409,27.37,2745,2,39.2,41.4,90.3,34.0,41.18,45000.008,0.527,0.061,0.971,-0.0153,0.3,0,76.8,-27.5,397.3,4.2,4.1,72.2,63.2,0,1,84514b94,0.97,23.21,1,0,22.5,0,36.5,36.5,38.619605,-122.4194,None,0
2025-12-09 14:17:16.964098,1HGCM82633A511409,29.12,2942,2,42.0,35.6,90.3,34.0,44.13,45000.008,0.593,-0.014,1.04,0.0031,1.6,0,76.79,-29.4,397.1,4.2,4.1,72.2,63.2,0,5,76048fd0,0.89,16.1,0,0,22.5,0,36.5,36.5,38.619896,-122.4194,None,0
2025-12-09 14:17:17.064098,1HGCM82633A511409,30.88,3109,2,44.4,42.3,90.3,34.0,46.65,45000.009,0.606,-0.105,1.062,-0.0074,-4.7,0,76.78,-31.1,396.9,4.2,4.1,72.2,63.2,0,4,4234b91c,0.81,17.33,1,0,22.5,0,36.5,36.5,38.620205,-122.4194,None,0
2025-12-09 14:17:17.164098,1HGCM82633A511409,29.3,2905,2,41.5,43.1,90.3,34.0,43.58,45000.008,0.59,-0.033,0.993,0.0059,0.7,0,76.78,-29.1,397.1,4.2,4.1,72.2,63.2,0,4,441b0bc2,0.92,21.84,0,0,22.5,0,36.5,36.5,38.620498,-122.4194,None,0
2025-12-09 14:17:17.264098,1HGCM82633A511409,30.67,3074,2,43.9,36.9,90.3,34.0,46.12,45000.009,0.626,0.073,0.997,-0.0083,-2.1,0,76.77,-30.7,396.9,4.2,4.1,72.2,63.2,0,2,4379827a,0.93,13.7,0,0,22.5,0,36.5,36.5,38.620805,-122.4194,None,0
2025-12-09 14:17:17.364098,1HGCM82633A511409,29.69,2955,2,42.2,41.5,90.3,34.0,44.33,45000.008,0.599,-0.032,1.03,-0.0204,0.3,0,76.76,-29.6,397.0,4.2,4.1,72.2,63.2,0,0,60086c28,0.94,6.49,0,0,22.5,0,36.5,36.5,38.621102,-122.4194,None,0
2025-12-09 14:17:17.464098,1HGCM82633A511409,30.71,3048,2,43.5,40.1,90.3,34.0,45.72,45000.009,0.584,-0.087,1.028,-0.0096,-1.5,0,76.75,-30.5,397.0,4.2,4.1,72.2,63.2,0,4,95c04ad8,0.95,26.04,0,0,22.5,0,36.5,36.5,38.621409,-122.4194,None,0
2025-12-09 14:17:17.564098,1HGCM82633A511409,28.27,2815,2,40.2,36.9,90.3,34.0,42.24,45000.008,0.566,0.107,1.041,-0.0126,1.5,0,76.75,-28.2,397.2,4.2,4.1,72.2,63.2,0,3,a2f5c7ed,0.98,42.7,0,0,22.5,0,36.5,36.5,38.621692,-122.4194,None,0
2025-12-09 14:17:17.664098,1HGCM82633A511409,30.1,2971,2,42.5,41.0,90.3,34.0,44.58,45000.008,0.572,0.054,0.968,-0.0144,3.1,0,76.74,-29.7,397.0,4.2,4.1,72.2,63.2,0,5,39962298,0.98,29.11,0,0,22.5,0,36.5,36.5,38.621993,-122.4194,None,0
2025-12-09 14:17:17.764098,1HGCM82633A511409,28.81,2897,2,41.4,41.8,90.3,34.0,43.46,45000.008,0.603,-0.057,0.942,-0.0032,0.4,0,76.73,-29.0,397.1,4.2,4.1,72.2,63.2,0,1,48f1b194,0.8,33.77,0,0,22.5,0,36.5,36.5,38.622281,-122.4194,None,0
2025-12-09 14:17:17.864098,1HGCM82633A511409,30.74,3033,2,43.3,36.0,90.3,34.0,45.51,45000.009,0.611,-0.075,1.075,-0.0185,-1.5,0,76.73,-30.3,397.0,4.2,4.1,72.2,63.2,0,0,41d35a21,0.88,47.79,0,0,22.5,0,36.5,36.5,38.622588,-122.4194,None,0
2025-12-09 14:17:17.964098,1HGCM82633A511409,29.4,2907,2,41.5,39.0,90.3,34.0,43.61,45000.008,0.626,-0.058,0.938,-0.0115,1.1,0,76.72,-29.1,397.1,4.2,4.1,72.2,63.2,0,1,5d96e020,0.95,26.57,0,0,22.5,0,36.5,36.5,38.622882,-122.4194,None,0
2025-12-09 14:17:18.064098,1HGCM82633A511409,30.9,3081,2,44.0,39.9,90.3,34.0,46.22,45000.009,0.625,-0.01,0.994,0.0034,1.3,0,76.71,-30.8,396.9,4.2,4.1,72.2,63.2,0,2,dcf8be00,0.83,27.91,1,0,22.5,0,36.5,36.5,38.623191,-122.4194,None,0
2025-12-09 14:17:18.164098,1HGCM82633A511409,29.73,2938,2,42.0,37.3,90.3,34.0,44.07,45000.008,0.567,0.055,1.018,0.0004,1.2,0,76.71,-29.4,397.1,4.2,4.1,72.2,63.2,0,3,ba730855,0.93,26.77,0,0,22.5,0,36.5,36.5,38.623488,-122.4194,None,0
2025-12-09 14:17:18.264098,1HGCM82633A511409,30.83,3034,2,43.3,42.5,90.3,34.0,45.51,45000.009,0.646,0.037,1.073,-0.0107,0.3,0,76.7,-30.3,397.0,4.2,4.1,72.2,63.2,0,2,ee5cc8b2,0.87,3.95,1,0,22.5,0,36.5,36.5,38.623797,-122.4194,None,0
2025-12-09 14:17:18.364098,1HGCM82633A511409,29.94,3037,2,43.4,44.1,90.3,34.0,45.56,45000.008,0.635,-0.109,1.075,-0.002,3.6,0,76.69,-30.4,397.0,4.2,4.1,72.2,63.2,0,1,04cd1698,0.85,33.56,0,0,22.5,0,36.5,36.5,38.624096,-122.4194,None,0
2025-12-09 14:17:18.464098,1HGCM82633A511409,31.73,3180,2,45.4,41.7,90.3,34.0,47.7,45000.009,0.633,0.011,0.986,-0.0048,1.6,0,76.68,-31.8,396.8,4.2,4.1,72.2,63.2,0,4,1f66beb7,0.84,49.04,1,0,22.5,0,36.5,36.5,38.624413,-122.4194,None,0
2025-12-09 14:17:18.564098,1HGCM82633A511409,30.73,3069,2,43.9,39.9,90.3,34.0,46.05,45000.009,0.617,-0.044,1.0,0.0158,2.1,0,76.68,-30.7,396.9,4.2,4.1,72.2,63.2,0,0,5d606636,0.86,21.72,0,0,22.5,0,36.5,36.5,38.624721,-122.4194,None,0
2025-12-09 14:17:18.664098,1HGCM82633A511409,29.42,2925,2,41.8,40.1,90.3,34.0,43.88,45000.008,0.567,0.02,1.102,-0.021,0.3,0,76.67,-29.3,397.1,4.2,4.1,72.2,63.2,0,5,1f27fef3,0.84,30.8,0,0,22.5,0,36.5,36.5,38.625015,-122.4194,None,0
2025-12-09 14:17:18.764098,1HGCM82633A511409,30.06,3045,2,43.5,40.0,90.3,34.0,45.68,45000.008,0.589,-0.032,1.074,-0.0146,3.5,0,76.66,-30.5,397.0,4.2,4.1,72.2,63.2,0,4,04335e9f,0.96,32.04,1,0,22.5,0,36.5,36.5,38.625315,-122.4194,None,0
2025-12-09 14:17:18.864098,1HGCM82633A511409,28.61,2878,2,41.1,42.1,90.3,34.0,43.17,45000.008,0.6,-0.063,0.99,0.0009,2.4,0,76.66,-28.8,397.1,4.2,4.1,72.2,63.2,0,1,02efbb19,0.85,31.71,1,0,22.5,0,36.5,36.5,38.625602,-122.4194,None,0
2025-12-09 14:17:18.964098,1HGCM82633A511409,29.39,2897,2,41.4,39.3,90.3,34.0,43.46,45000.008,0.554,0.022,0.965,0.0037,2.4,0,76.65,-29.0,397.1,4.2,4.1,72.2,63.2,0,2,d6f79416,0.92,28.53,1,0,22.5,0,36.5,36.5,38.625896,-122.4194,None,0
2025-12-09 14:17:19.064098,1HGCM82633A511409,31.29,3099,2,44.3,36.0,90.3,34.0,46.5,45000.009,0.62,-0.006,0.993,0.0215,-3.5,0,76.64,-31.0,396.9,4.2,4.1,72.2,63.2,0,2,bbbf07ab,0.87,35.14,1,0,22.5,0,36.5,36.5,38.626208,-122.4194,None,0
2025-12-09 14:17:19.164098,1HGCM82633A511409,29.51,2959,2,42.3,42.2,90.3,34.0,44.39,45000.008,0.587,-0.091,1.076,-0.0083,-3.3,0,76.63,-29.6,397.0,4.2,4.1,72.2,63.2,0,3,6e124ec1,0.89,38.73,0,0,22.5,0,36.5,36.5,38.626504,-122.4194,None,0
2025-12-09 14:17:19.264098,1HGCM82633A511409,30.27,3065,2,43.8,39.7,90.3,34.0,45.98,45000.008,0.593,0.015,0.992,-0.0013,-1.8,0,76.63,-30.7,396.9,4.2,4.1,72.2,63.2,0,4,e796a4e7,0.93,30.94,0,0,22.5,0,36.5,36.5,38.626806,-122.4194,None,0
2025-12-09 14:17:19.364098,1HGCM82633A511409,28.11,2835,2,40.5,33.3,90.3,34.0,42.53,45000.008,0.585,0.04,0.884,-0.026,-1.2,0,76.62,-28.4,397.2,4.2,4.1,72.2,63.2,0,0,6c04a200,0.82,49.24,0,0,22.5,0,36.5,36.5,38.627087,-122.4194,None,0
2025-12-09 14:17:19.464098,1HGCM82633A511409,29.82,3024,2,43.2,39.1,90.3,34.0,45.37,45000.008,0.618,-0.014,0.944,0.0028,-3.1,0,76.61,-30.2,397.0,4.2,4.1,72.2,63.2,0,4,e8d7d114,0.88,22.28,1,0,22.5,0,36.5,36.5,38.627385,-122.4194,None,0
2025-12-09 14:17:19.564098,1HGCM82633A511409,31.48,3108,2,44.4,36.7,90.3,34.0,46.62,45000.009,0.65,-0.007,1.029,-0.002,-3.8,0,76.61,-31.1,396.9,4.2,4.1,72.2,63.2,0,4,737d42d2,0.86,41.67,1,0,22.5,0,36.5,36.5,38.6277,-122.4194,None,0
2025-12-09 14:17:19.664098,1HGCM82633A511409,29.25,2895,2,41.4,38.8,90.3,34.0,43.43,45000.008,0.621,0.015,1.036,-0.011,-2.7,0,76.6,-29.0,397.1,4.2,4.1,72.2,63.2,0,5,b1adee51,0.89,48.04,1,0,22.5,0,36.5,36.5,38.627993,-122.4194,None,0
2025-12-09 14:17:19.764098,1HGCM82633A511409,30.01,3046,2,43.5,35.2,90.3,34.0,45.7,45000.008,0.61,0.036,1.095,-0.0097,1.7,0,76.59,-30.5,397.0,4.2,4.1,72.2,63.2,0,5,3760b531,0.99,39.6,0,0,22.5,0,36.5,36.5,38.628293,-122.4194,None,0
2025-12-09 14:17:19.864098,1HGCM82633A511409,27.1,2699,2,38.6,32.4,90.3,34.0,40.49,45000.008,0.534,-0.017,0.916,0.0153,0.5,0,76.59,-27.0,397.3,4.2,4.1,72.2,63.2,0,1,e4ad3e55,0.89,8.31,1,0,22.5,0,36.5,36.5,38.628564,-122.4194,None,0
2025-12-09 14:17:19.964098,1HGCM82633A511409,28.85,2901,2,41.4,35.9,90.3,34.0,43.52,45000.008,0.601,-0.044,0.993,0.0004,-1.5,0,76.58,-29.0,397.1,4.2,4.1,72.2,63.2,0,4,15d2741d,0.86,23.14,1,0,22.5,0,36.5,36.5,38.628852,-122.4194,None,0
2025-12-09 14:17:20.064098,1HGCM82633A511409,29.51,3000,2,42.9,40.2,90.3,34.0,45.0,45000.008,0.596,-0.028,1.055,-0.0062,0.7,0,76.57,-30.0,397.0,4.2,4.1,72.2,63.2,0,1,337c2568,0.93,10.76,0,0,22.5,0,36.5,36.5,38.629148,-122.4194,None,0
2025-12-09 14:17:20.164098,1HGCM82633A511409,30.6,3046,2,43.5,35.1,90.3,34.0,45.69,45000.009,0.628,-0.106,0.939,-0.0033,-0.7,0,76.57,-30.5,397.0,4.2,4.1,72.2,63.2,0,4,91d2c1fb,0.89,18.78,0,0,22.5,0,36.5,36.5,38.629454,-122.4194,None,0
2025-12-09 14:17:20.264098,1HGCM82633A511409,27.68,2800,2,40.0,32.9,90.3,34.0,42.0,45000.008,0.54,0.02,1.029,0.0063,-2.0,0,76.56,-28.0,397.2,4.2,4.1,72.2,63.2,0,0,09756211,0.96,20.02,0,0,22.5,0,36.5,36.5,38.62973,-122.4194,None,0
2025-12-09 14:17:20.364098,1HGCM82633A511409,29.68,2987,2,42.7,37.8,90.3,34.0,44.82,45000.008,0.592,-0.002,1.044,0.0012,1.7,0,76.55,-29.9,397.0,4.2,4.1,72.2,63.2,0,5,a31d9dd6,0.89,33.13,0,0,22.5,0,36.5,36.5,38.630027,-122.4194,None,0
2025-12-09 14:17:20.464098,1HGCM82633A511409,30.98,3142,2,44.9,45.3,90.3,34.0,47.13,45000.009,0.639,0.017,0.991,-0.0034,0.1,0,76.55,-31.4,396.9,4.2,4.1,72.2,63.2,0,4,71ef27f9,0.87,32.14,0,0,22.5,0,36.5,36.5,38.630337,-122.4194,None,0
2025-12-09 14:17:20.564098,1HGCM82633A511409,29.83,2961,2,42.3,38.5,90.3,34.0,44.43,45000.008,0.585,-0.014,0.985,-0.0203,1.3,0,76.54,-29.6,397.0,4.2,4.1,72.2,63.2,0,5,c6796aab,0.94,44.68,0,0,22.5,0,36.5,36.5,38.630635,-122.4194,None,0
2025-12-09 14:17:20.664098,1HGCM82633A511409,30.46,2997,2,42.8,37.9,90.3,34.0,44.96,45000.008,0.611,-0.064,1.023,0.0026,1.4,0,76.53,-30.0,397.0,4.2,4.1,72.2,63.2,0,0,8bad1961,0.99,25.85,1,0,22.5,0,36.5,36.5,38.63094,-122.4194,None,0
2025-12-09 14:17:20.764098,1HGCM82633A511409,28.54,2832,2,40.5,39.1,90.3,34.0,42.49,45000.008,0.553,0.016,0.941,0.0117,1.1,0,76.52,-28.3,397.2,4.2,4.1,72.2,63.2,0,1,30c5e194,0.86,13.82,0,0,22.5,0,36.5,36.5,38.631225,-122.4194,None,0
2025-12-09 14:17:20.864098,1HGCM82633A511409,29.65,2934,2,41.9,35.1,90.3,34.0,44.01,45000.008,0.529,-0.102,1.0,-0.0121,1.1,0,76.52,-29.3,397.1,4.2,4.1,72.2,63.2,0,1,56c7a9a4,0.96,2.18,1,0,22.5,0,36.5,36.5,38.631522,-122.4194,None,0
2025-12-09 14:17:20.964098,1HGCM82633A511409,30.81,3124,2,44.6,42.1,90.3,34.0,46.86,45000.009,0.635,0.044,0.895,-0.0061,1.4,0,76.51,-31.2,396.9,4.2,4.1,72.2,63.2,0,3,603701b8,0.9,25.08,0,0,22.5,0,36.5,36.5,38.63183,-122.4194,None,0
2025-12-09 14:17:21.064098,1HGCM82633A511409,28.12,2801,2,40.0,40.7,90.3,34.0,42.02,45000.008,0.567,-0.042,1.043,-0.0125,-0.6,0,76.5,-28.0,397.2,4.2,4.1,72.2,63.2,0,2,bb015183,0.9,5.57,0,0,22.5,0,36.5,36.5,38.632111,-122.4194,None,0
2025-12-09 14:17:21.164098,1HGCM82633A511409,28.92,2855,2,40.8,40.6,90.3,34.0,42.83,45000.008,0.593,0.078,1.005,0.0188,2.9,0,76.5,-28.6,397.1,4.2,4.1,72.2,63.2,0,3,45f13179,0.91,48.53,1,0,22.5,0,36.5,36.5,38.6324,-122.4194,None,0
2025-12-09 14:17:21.264098,1HGCM82633A511409,30.6,3066,2,43.8,44.4,90.3,34.0,46.0,45000.009,0.624,0.025,0.971,0.0196,-1.2,0,76.49,-30.7,396.9,4.2,4.1,72.2,63.2,0,4,c049e768,0.81,11.46,0,0,22.5,0,36.5,36.5,38.632706,-122.4194,None,0
2025-12-09 14:17:21.364098,1HGCM82633A511409,27.89,2776,2,39.7,32.0,90.3,34.0,41.65,45000.008,0.572,0.064,0.97,-0.0063,-0.0,0,76.48,-27.8,397.2,4.2,4.1,72.2,63.2,0,4,034117ef,0.9,18.54,1,0,22.5,0,36.5,36.5,38.632985,-122.4194,None,0
2025-12-09 14:17:21.464098,1HGCM82633A511409,29.21,2902,2,41.5,41.2,90.3,34.0,43.53,45000.008,0.593,-0.033,1.055,0.004,3.9,0,76.48,-29.0,397.1,4.2,4.1,72.2,63.2,0,5,1485132d,0.86,7.96,0,0,22.5,0,36.5,36.5,38.633277,-122.4194,None,0
2025-12-09 14:17:21.564098,1HGCM82633A511409,30.46,3045,2,43.5,34.8,90.3,34.0,45.69,45000.008,0.619,-0.007,0.97,0.0084,2.0,0,76.47,-30.5,397.0,4.2,4.1,72.2,63.2,0,2,72f8c424,0.82,48.21,0,0,22.5,0,36.5,36.5,38.633582,-122.4194,None,0
2025-12-09 14:17:21.664098,1HGCM82633A511409,28.49,2839,2,40.6,33.8,90.3,34.0,42.59,45000.008,0.563,-0.013,0.987,-0.015,-0.5,0,76.46,-28.4,397.2,4.2,4.1,72.2,63.2,0,5,950cc82b,0.93,11.51,0,0,22.5,0,36.5,36.5,38.633867,-122.4194,None,0
2025-12-09 14:17:21.764098,1HGCM82633A511409,29.17,2928,2,41.8,38.3,90.3,34.0,43.93,45000.008,0.584,-0.129,1.031,-0.0013,-0.9,0,76.46,-29.3,397.1,4.2,4.1,72.2,63.2,0,0,a54ec569,0.88,46.02,0,0,22.5,0,36.5,36.5,38.634159,-122.4194,None,0
2025-12-09 14:17:21.864098,1HGCM82633A511409,30.98,3121,2,44.6,38.2,90.3,34.0,46.83,45000.009,0.636,0.034,0.951,0.0101,3.6,0,76.45,-31.2,396.9,4.2,4.1,72.2,63.2,0,1,383ec3e2,0.81,22.17,1,0,22.5,0,36.5,36.5,38.634468,-122.4194,None,0
2025-12-09 14:17:21.964098,1HGCM82633A511409,28.9,2913,2,41.6,40.4,90.3,34.0,43.7,45000.008,0.601,0.005,1.008,-0.0118,-1.9,0,76.44,-29.1,397.1,4.2,4.1,72.2,63.2,0,0,156151f0,0.99,5.12,1,0,22.5,0,36.5,36.5,38.634757,-122.4194,None,0
2025-12-09 14:17:22.064098,1HGCM82633A511409,30.28,3043,2,43.5,43.7,90.3,34.0,45.65,45000.008,0.613,0.024,1.084,-0.008,-1.6,0,76.43,-30.4,397.0,4.2,4.1,72.2,63.2,0,5,bbc45589,0.95,38.25,0,0,22.5,0,36.5,36.5,38.63506,-122.4194,None,0
2025-12-09 14:17:22.164098,1HGCM82633A511409,28.42,2846,2,40.7,39.0,90.3,34.0,42.7,45000.008,0.567,-0.007,0.975,0.0103,1.0,0,76.43,-28.5,397.2,4.2,4.1,72.2,63.2,0,5,39080da3,0.82,33.33,1,0,22.5,0,36.5,36.5,38.635344,-122.4194,None,0
2025-12-09 14:17:22.264098,1HGCM82633A511409,30.02,2964,2,42.4,35.8,90.3,34.0,44.47,45000.008,0.621,-0.093,1.006,-0.0038,0.2,0,76.42,-29.6,397.0,4.2,4.1,72.2,63.2,0,2,ab3b4621,0.85,15.21,0,0,22.5,0,36.5,36.5,38.635645,-122.4194,None,0
2025-12-09 14:17:22.364098,1HGCM82633A511409,29.2,2915,2,41.7,40.1,90.3,34.0,43.74,45000.008,0.604,0.045,0.976,-0.0068,-0.4,0,76.41,-29.2,397.1,4.2,4.1,72.2,63.2,0,2,345942a0,0.85,45.51,1,0,22.5,0,36.5,36.5,38.635937,-122.4194,None,0
2025-12-09 14:17:22.464098,1HGCM82633A511409,30.41,2999,2,42.8,40.2,90.3,34.0,44.99,45000.008,0.62,-0.078,1.035,-0.0036,-1.9,0,76.41,-30.0,397.0,4.2,4.1,72.2,63.2,0,0,b0e6ddb8,0.97,15.5,0,0,22.5,0,36.5,36.5,38.636241,-122.4194,None,0
2025-12-09 14:17:22.564098,1HGCM82633A511409,27.44,2716,2,38.8,31.8,90.3,34.0,40.75,45000.008,0.58,0.002,0.978,-0.0,-0.6,0,76.4,-27.2,397.3,4.2,4.1,72.2,63.2,0,1,c5be19ea,0.82,19.73,0,0,22.5,0,36.5,36.5,38.636515,-122.4194,None,0
2025-12-09 14:17:22.664098,1HGCM82633A511409,29.35,2959,2,42.3,37.2,90.3,34.0,44.39,45000.008,0.577,0.026,0.983,0.0003,1.9,0,76.39,-29.6,397.0,4.2,4.1,72.2,63.2,0,1,cc1af245,0.95,40.28,1,0,22.5,0,36.5,36.5,38.636809,-122.4194,None,0
2025-12-09 14:17:22.764098,1HGCM82633A511409,30.67,3044,2,43.5,41.2,90.3,34.0,45.66,45000.009,0.635,0.07,0.969,0.0097,-2.0,0,76.39,-30.4,397.0,4.2,4.1,72.2,63.2,0,4,0b5266fc,0.83,45.41,0,0,22.5,0,36.5,36.5,38.637115,-122.4194,None,0
2025-12-09 14:17:22.864098,1HGCM82633A511409,28.5,2823,2,40.3,38.1,90.3,34.0,42.35,45000.008,0.579,0.028,1.034,0.0113,2.1,0,76.38,-28.2,397.2,4.2,4.1,72.2,63.2,0,5,9e5ce742,0.88,23.24,0,0,22.5,0,36.5,36.5,38.6374,-122.4194,None,0
2025-12-09 14:17:22.964098,1HGCM82633A511409,29.02,2894,2,41.4,39.5,90.3,34.0,43.42,45000.008,0.583,0.051,0.997,0.0147,1.3,0,76.37,-28.9,397.1,4.2,4.1,72.2,63.2,0,1,6ef47cf7,0.91,23.7,0,0,22.5,0,36.5,36.5,38.63769,-122.4194,None,0
2025-12-09 14:17:23.064098,1HGCM82633A511409,29.71,2978,2,42.5,40.1,90.3,34.0,44.68,45000.008,0.625,0.032,0.965,0.0181,-1.4,0,76.37,-29.8,397.0,4.2,4.1,72.2,63.2,0,5,84c545b4,0.91,5.68,0,0,22.5,0,36.5,36.5,38.637988,-122.4194,None,0
2025-12-09 14:17:23.164098,1HGCM82633A511409,31.24,3112,2,44.5,35.8,90.3,34.0,46.68,45000.009,0.642,-0.053,0.968,-0.0055,-1.7,0,76.36,-31.1,396.9,4.2,4.1,72.2,63.2,0,3,55d187e1,0.8,38.72,0,0,22.5,0,36.5,36.5,38.6383,-122.4194,None,0
2025-12-09 14:17:23.264098,1HGCM82633A511409,30.34,3071,2,43.9,37.5,90.3,34.0,46.07,45000.008,0.642,-0.009,0.984,0.0095,-4.5,0,76.35,-30.7,396.9,4.2,4.1,72.2,63.2,0,4,f7035c04,0.96,13.15,1,0,22.5,0,36.5,36.5,38.638603,-122.4194,None,0
2025-12-09 14:17:23.364098,1HGCM82633A511409,28.44,2878,2,41.1,40.7,90.3,34.0,43.17,45000.008,0.573,0.037,0.987,0.0192,0.3,0,76.35,-28.8,397.1,4.2,4.1,72.2,63.2,0,5,65894860,0.93,9.39,0,0,22.5,0,36.5,36.5,38.638888,-122.4194,None,0
2025-12-09 14:17:23.464098,1HGCM82633A511409,29.44,2914,2,41.6,34.1,90.3,34.0,43.72,45000.008,0.599,-0.055,1.001,0.0042,-3.7,0,76.34,-29.1,397.1,4.2,4.1,72.2,63.2,0,2,a5c8338a,0.94,3.44,0,0,22.5,0,36.5,36.5,38.639182,-122.4194,None,0
2025-12-09 14:17:23.564098,1HGCM82633A511409,30.68,3107,2,44.4,42.2,90.3,34.0,46.61,45000.009,0.64,0.037,1.063,-0.0028,0.8,0,76.33,-31.1,396.9,4.2,4.1,72.2,63.2,0,3,bfe1b351,0.8,37.67,0,0,22.5,0,36.5,36.5,38.639489,-122.4194,None,0
2025-12-09 14:17:23.664098,1HGCM82633A511409,30.13,3007,2,43.0,41.1,90.3,34.0,45.11,45000.008,0.651,-0.018,1.0,0.0011,0.6,0,76.32,-30.1,397.0,4.2,4.1,72.2,63.2,0,2,d5b2ed26,0.94,25.17,0,0,22.5,0,36.5,36.5,38.63979,-122.4194,None,0
2025-12-09 14:17:23.764098,1HGCM82633A511409,28.49,2830,2,40.4,38.0,90.3,34.0,42.46,45000.008,0.605,0.034,0.985,-0.0063,-0.1,0,76.32,-28.3,397.2,4.2,4.1,72.2,63.2,0,0,d20a9b4b,0.96,38.61,0,0,22.5,0,36.5,36.5,38.640075,-122.4194,None,0
2025-12-09 14:17:23.864098,1HGCM82633A511409,30.19,3046,2,43.5,44.7,90.3,34.0,45.7,45000.008,0.637,0.05,0.913,0.0098,-2.7,0,76.31,-30.5,397.0,4.2,4.1,72.2,63.2,0,1,93efdf47,0.84,24.19,0,0,22.5,0,36.5,36.5,38.640377,-122.4194,None,0
2025-12-09 14:17:23.964098,1HGCM82633A511409,29.15,2891,2,41.3,42.9,90.3,34.0,43.38,45000.008,0.587,0.028,0.981,0.0151,-3.1,0,76.3,-28.9,397.1,4.2,4.1,72.2,63.2,0,1,2e24a761,0.82,38.27,0,0,22.5,0,36.5,36.5,38.640668,-122.4194,None,0
2025-12-09 14:17:24.064098,1HGCM82633A511409,30.04,3014,2,43.1,42.3,90.3,34.0,45.22,45000.008,0.607,-0.004,1.023,0.0006,-0.1,0,76.3,-30.1,397.0,4.2,4.1,72.2,63.2,0,1,cd3aceba,0.9,25.04,0,0,22.5,0,36.5,36.5,38.640969,-122.4194,None,0
2025-12-09 14:17:24.164098,1HGCM82633A511409,27.82,2752,2,39.3,39.4,90.3,34.0,41.28,45000.008,0.578,-0.038,0.959,0.0115,1.3,0,76.29,-27.5,397.2,4.2,4.1,72.2,63.2,0,5,b99b2d2e,0.83,33.51,0,0,22.5,0,36.5,36.5,38.641247,-122.4194,None,0
2025-12-09 14:17:24.264098,1HGCM82633A511409,29.62,2931,2,41.9,42.7,90.3,34.0,43.97,45000.008,0.603,0.083,1.064,0.0064,-1.0,0,76.28,-29.3,397.1,4.2,4.1,72.2,63.2,0,5,606dab05,0.91,46.76,0,0,22.5,0,36.5,36.5,38.641543,-122.4194,None,0
2025-12-09 14:17:24.364098,1HGCM82633A511409,30.15,3017,2,43.1,34.8,90.3,34.0,45.27,45000.008,0.632,0.018,0.969,0.0262,2.8,0,76.28,-30.2,397.0,4.2,4.1,72.2,63.2,0,1,97aec54a,0.92,3.91,0,0,22.5,0,36.5,36.5,38.641845,-122.4194,None,0
2025-12-09 14:17:24.464098,1HGCM82633A511409,28.58,2865,2,40.9,40.6,90.3,34.0,42.98,45000.008,0.577,-0.023,1.026,-0.0266,0.1,0,76.27,-28.7,397.1,4.2,4.1,72.2,63.2,0,4,854c28a1,0.9,16.63,0,0,22.5,0,36.5,36.5,38.64213,-122.4194,None,0
2025-12-09 14:17:24.564098,1HGCM82633A511409,30.09,2987,2,42.7,36.1,90.3,34.0,44.81,45000.008,0.619,0.082,1.03,-0.0023,-0.0,0,76.26,-29.9,397.0,4.2,4.1,72.2,63.2,0,3,3fba2c49,0.9,14.8,0,0,22.5,0,36.5,36.5,38.642431,-122.4194,None,0
2025-12-09 14:17:24.664098,1HGCM82633A511409,27.78,2777,2,39.7,36.6,90.3,34.0,41.67,45000.008,0.575,-0.02,0.87,0.0068,2.8,0,76.26,-27.8,397.2,4.2,4.1,72.2,63.2,0,4,325ea01b,0.94,29.56,0,0,22.5,0,36.5,36.5,38.642709,-122.4194,None,0
2025-12-09 14:17:24.764098,1HGCM82633A511409,28.51,2851,2,40.7,33.2,90.3,34.0,42.78,45000.008,0.588,-0.086,0.989,-0.0139,2.1,0,76.25,-28.5,397.1,4.2,4.1,72.2,63.2,0,3,78a9ea12,0.85,42.92,0,0,22.5,0,36.5,36.5,38.642994,-122.4194,None,0
2025-12-09 14:17:24.864098,1HGCM82633A511409,29.34,2956,2,42.2,37.0,90.3,34.0,44.34,45000.008,0.604,0.066,0.991,-0.0121,-0.6,0,76.24,-29.6,397.0,4.2,4.1,72.2,63.2,0,4,9c8fe6f5,0.86,49.14,0,0,22.5,0,36.5,36.5,38.643288,-122.4194,None,0
